id,name,ticker,industry,country,sent,price,itemCount
17431,Corporación Nacional del Cobre de Chile,Private:Corporacde Chile,Materials,Chile,18,0%,17
9627,Molibdenos y Metales S.A.,SNSE:MOLYMET,Materials,Chile,88,-3%,9
9611,Colbun S.A.,SNSE:COLBUN,Utilities,Chile,85,1%,11
9618,Engie Energia Chile S.A.,SNSE:ECL,Utilities,Chile,2,-2%,17
21884,Sociedad Austral de Electricidad S.A.,Private:Sociedad idad S.A.,Utilities,Chile,25,-6%,5
9608,CGE Distribución S.A.,SNSE:CGEDISTRO,Utilities,Chile,11,-8%,22
13314,Enel Américas S.A,SNSE:ENELAM,Utilities,Chile,29,0%,7
21742,3SBio Inc.,SEHK:1530,Others,China,68,8%,15
22398,"Actions Semiconductor Co., Ltd.",NasdaqGS:ACTS,Others,China,8,-2%,8
21739,"Advanced Technology & Materials Co., Ltd.",SZSE:000969,Others,China,48,-5%,17
21728,Agricultural Bank of China Limited,SEHK:1288,Others,China,84,6%,16
21707,Air China Limited,SEHK:753,Others,China,52,5%,16
21730,Aisino Corporation,SHSE:600271,Others,China,61,-4%,14
21715,Alibaba Group Holding Limited,NYSE:BABA,Others,China,21,-2%,22
21747,Aluminum Corporation Of China Limited,SEHK:2600,Others,China,22,5%,10
21749,Angang Steel Company Limited,SEHK:347,Others,China,97,8%,5
21744,Anhui China Tobacco Industry Corp Fuyang Cigarette Factory,Private:Anhui Chie Factory,Others,China,73,-6%,16
21729,Anhui Giti Tire Corporation Branch,Private:Anhui Giton Branch,Others,China,24,6%,8
21726,"Anhui Jianghuai Automobile Co., Ltd.",SHSE:600418,Others,China,34,-4%,24
17566,Anhui Tianda Oil Pipe Company Limited,SEHK:839,Others,China,18,0%,21
21736,Anhui Tongfeng Electronics Company Limited,SHSE:600237,Others,China,83,3%,14
21724,"Anshan Jidong Cement Co., Ltd.","Private:Anshan JiCo., Ltd.",Others,China,69,7%,5
21706,"Asahi Ran Electronics Co., Ltd. of Dongguan City",Private:Asahi Ra,Others,China,56,2%,12
22406,"Asymchem Laboratories (Tianjin) Co., Ltd.",SZSE:002821,Others,China,1,2%,5
21734,Aviation Industry Corporation of China,Private:Aviationof China,Others,China,6,5%,23
22404,Aviation Industry Corporation Of China Beijing Changcheng Institute Of Metrology & Measure,Private:Aviation Measure,Others,China,87,3%,8
21746,"AVIC Aero-Engine Controls Co., Ltd.",SZSE:000738,Others,China,69,7%,5
22355,"AVIC Aircraft Co., Ltd.",SZSE:000768,Others,China,92,8%,14
21716,"AVIC Electromechanical Systems Co., Ltd.",SZSE:002013,Others,China,93,0%,5
21732,"AVIC Heavy Machinery Co., Ltd.",SHSE:600765,Others,China,50,-1%,15
21725,AVIC International Holdings Limited,SEHK:161,Others,China,75,-5%,6
21727,AviChina Industry & Technology Company Limited,SHSC:2357,Others,China,24,0%,9
20983,BAIC Motor Corporation Limited,SEHK:1958,Others,China,6,-4%,5
21047,"Baidu, Inc.",NasdaqGS:BIDU,Others,China,82,8%,17
22403,"Baishan Thermal Power Co.,Ltd","Private:Baishan Tr Co.,Ltd",Others,China,97,-7%,20
21691,"Balikun Dongfang Minsheng New Energy Co.,Ltd","Private:Balikun Dy Co.,Ltd",Others,China,33,6%,10
21750,Bank of China Limited,SEHK:3988,Others,China,66,1%,7
21745,"Bank of Communications Co., Ltd.",SEHK:3328,Others,China,2,-4%,17
21741,"Baoji Titanium Industry Co., Ltd.",SHSE:600456,Others,China,39,-5%,23
21719,"Baotau Beifangbenchi Heavy-Duty Truck Co.,Ltd","Private:Baotau Bek Co.,Ltd",Others,China,21,2%,24
21705,"Baotou Bei Ben Heavy-Duty Truck Co.,Ltd","Private:Baotou Bek Co.,Ltd",Others,China,71,7%,16
21686,"Baotou Beifang Chuangye Co., Ltd.",SHSE:600967,Others,China,76,-1%,23
21709,BBMG Corporation,SEHK:2009,Others,China,11,6%,16
21718,"Beijing Advanced Digital Technology Co., Ltd.",SZSE:300541,Others,China,36,4%,6
21688,"Beijing Asialink Digital Technology Co., Ltd.","Private:Beijing o., Ltd.",Others,China,63,0%,19
21687,Beijing Automotive,Private:Beijiotive,Others,China,3,7%,23
21708,"Beijing Caishikou Department Store Co., Ltd.","Private:Beijing CCo., Ltd.",Others,China,54,4%,15
21713,Beijing Capital International Airport Company Limited,SEHK:694,Others,China,1,-2%,12
21735,"Beijing E-Techstar Co.,Ltd.",SZSE:300513,Others,China,56,4%,5
21743,"Beijing Guozhong Biology Technology Co., Ltd","Private:Beijing G Co., Ltd",Others,China,56,-1%,23
22405,"Beijing Hengkun Concrete Co., Ltd.","Private:Beijing HCo., Ltd.",Others,China,17,7%,5
20997,"Beijing Hexin Ruitong Power Technology Co., Ltd.",Private:Beiji Ltd.,Others,China,12,3%,12
4898,"Beijing Hitachi Elevator Sales Co.,Ltd","Private:Beijing Hs Co.,Ltd",Consumer Discretionary,China,95,-8%,10
10101,Beijing Hyundai Motors Co. Ltd.,Private:Beijing Co. Ltd.,Consumer Discretionary,China,21,5%,20
5514,"Beijing iQIYI Science & Technology Co., Ltd. ","Private:Beijing io., Ltd. ",Consumer Discretionary,China,7,8%,21
6022,Beijing JINGCHENG New Energy,Private:Beijinergy,Consumer Discretionary,China,17,-6%,13
9401,"Beijing Lingyun Dongwon Tech Co.,Ltd","Private:Beijing Lh Co.,Ltd",Consumer Discretionary,China,69,-6%,14
4378,"Beijing Linksun Technology Co., Ltd.","Private:Beijing LCo., Ltd.",Consumer Discretionary,China,61,3%,5
9389,"Beijing National Railway Research & Design Institute Of Signal & Communication Co., Ltd.","Private:Beijing NCo., Ltd.",Consumer Discretionary,China,45,-6%,14
9922,"Beijing New Oriental Star Petrochemical Engineering Co., Ltd.",SZSE:002755,Consumer Discretionary,China,17,-1%,22
9487,"Beijing Railway Construction and Management Co.,Ltd","Private:Beijing Rt Co.,Ltd",Consumer Discretionary,China,31,-8%,13
9480,Beijing Railway Signal Factory,Private:Beijing Rl Factory,Consumer Discretionary,China,32,7%,14
9500,"Beijing Sanghua Environmental Technology Development Co., Ltd.","Private:Beijing SCo., Ltd.",Consumer Discretionary,China,86,3%,16
5535,"Beijing Shiji Information Technology, Co., Ltd.",SZSE:002153,Consumer Discretionary,China,0,2%,10
10176,"Beijing Shougang Co., Ltd.",SZSE:000959,Consumer Discretionary,China,56,0%,10
9399,"Beijing Strong Biotechnologies, Inc.",SZSE:300406,Consumer Discretionary,China,5,-1%,15
9370,"Beijing Trust & Far Technology Co., Ltd.",SZSE:300231,Consumer Discretionary,China,86,-4%,25
4492,"Beijing Zhumu Culture Communication Company, Ltd.","Private:Beijing Zany, Ltd.",Consumer Discretionary,China,70,6%,9
3461,"Beiqi Foton Motor Co., Ltd.",SHSE:600166,Consumer Discretionary,China,36,-6%,16
7902,"Bestsun Energy Co., Ltd.",SHSE:600681,Consumer Discretionary,China,91,8%,19
4913,"Bestway Marine and Energy Technology Co., Ltd.",SZSE:300008,Consumer Discretionary,China,64,6%,6
8238,Biel Crystal Manufactory (Shenzhen) Limited,Private:Biel Crys) Limited,Consumer Discretionary,China,20,2%,22
17517,Bitauto Holdings Limited,NYSE:BITA,Consumer Discretionary,China,78,2%,18
17184,"Bode Energy Equipment Co., Ltd.",SZSE:300023,Consumer Discretionary,China,61,-7%,5
21765,BOE Technology Group Company Limited,SZSE:000725,Consumer Discretionary,China,86,0%,20
21767,"Boomsense Technology Co.,Ltd.",SZSE:300312,Consumer Discretionary,China,46,7%,13
21776,"Brilliance Shenyang Jindong Development Co.,Ltd","Private:Brillianct Co.,Ltd",Consumer Discretionary,China,48,-1%,18
16824,BYD Company Ltd.,OTCBB:BYDDF,Consumer Discretionary,China,20,-4%,20
16650,CANbridge Life Sciences Ltd. ,Private:CANbrLtd. ,Consumer Discretionary,China,79,-6%,12
21768,"Capital Airports Holding Co., Ltd.","Private:Capital ACo., Ltd.",Consumer Discretionary,China,45,5%,9
21775,Ceresdata Corporation,Private:Ceresdatarporation,Consumer Discretionary,China,48,1%,12
18877,"CET XJ Windpower Technology Co.,Ltd","Private:CET XJ Wiy Co.,Ltd",Consumer Discretionary,China,41,-8%,23
17186,"CGN Power Co., Ltd.",SEHK:1816,Consumer Discretionary,China,52,-5%,23
17498,"Changan Minsheng APLL Logistics Co., Ltd.",SEHK:1292,Consumer Discretionary,China,66,8%,9
22142,"Changchun Faw Comprehensive Using Co., Ltd.","Private:ChangchunCo., Ltd.",Consumer Discretionary,China,90,-7%,19
21753,"Changchun FAW FAWAY Johnson Controls Automotive Metal Components Co., Ltd.","Private:ChangchunCom., Ltd.",Consumer Discretionary,China,85,6%,11
16302,"Changchun Faw Fuwei Automobile Components Co., Ltd","Private:Changchunr Co.,Ltd",Consumer Discretionary,China,64,-8%,6
16686,"Changchun Faway Automobile Components Co., Ltd.",SHSE:600742,Consumer Discretionary,China,27,5%,12
21770,"Changchun Faway-Johnson Controls Automotive Systems Co.,LTD.","Private:Changchun Co.,LTD.",Consumer Discretionary,China,42,-3%,18
21769,Changchun High & New Technology Industry (Group) Inc.,SZSE:000661,Consumer Discretionary,China,92,6%,24
17753,"Changchun Mann+Hummel Faway Filter Co., Ltd.","Private:ChangchunComm., Ltd.",Consumer Discretionary,China,34,-8%,17
21756,"Changchun UP Optotech Co., Ltd.",SZSE:002338,Consumer Discretionary,China,1,-8%,5
16876,"Changchun Yidong Clutch Co.,Ltd",SHSE:600148,Consumer Discretionary,China,75,-7%,15
21340,Changjiang Property And Casualty Insurance Company Ltd.,Private:Changjianpany Ltd.,Consumer Discretionary,China,58,4%,11
20627,Changjiang Publishing and Media Company Limited,SHSE:600757,Consumer Discretionary,China,15,-2%,19
17360,"Changsha Tongcheng Holdings Co.,Ltd",SZSE:000419,Consumer Discretionary,China,90,0%,9
21764,"Changshu Baojin Steel Processing Co., Ltd.",Private:Chang Ltd.Baojin,Consumer Discretionary,China,53,7%,8
22104,"Changshu No.2 Paper Manufacturing Co., Ltd.","Private:Changshu Co., Ltd.",Consumer Discretionary,China,82,-3%,14
21758,Changyou.com Limited,NasdaqGS:CYOU,Consumer Discretionary,China,37,6%,5
17668,"Changzhou Borui Electric Power Automation Equipment Co.,Ltd","Private:Changzhout Co.,Ltd",Consumer Discretionary,China,30,0%,19
21395,Changzhou Mobile,Private:Changzhoile,Consumer Discretionary,China,25,-5%,14
21499,"Chengdu Bada Socket Connector Co., Ltd.","Private:Chengdu BCo., Ltd.",Consumer Discretionary,China,34,3%,17
21777,Chengdu Mobile,Private:Chengdu ile,Consumer Discretionary,China,100,-4%,25
17880,"Chery Automobile Co., Ltd.",Private:Chery Ltd.,Consumer Discretionary,China,67,7%,9
19062,China Aerospace Science and Technology Aviation Technology Institute,Private:China Aenstitute,Consumer Discretionary,China,31,2%,23
21470,China Aerospace Science and Technology Corporation,Private:China Aerrporation,Consumer Discretionary,China,73,-2%,15
20813,China Automotive Systems Inc.,NasdaqCM:CAAS,Consumer Discretionary,China,44,-7%,9
17081,"China Avionics Systems Co.,Ltd.",SHSE:600372,Consumer Discretionary,China,78,-4%,24
17686,"China BAK Battery, Inc.",NasdaqGM:CBAK,Consumer Discretionary,China,14,8%,14
21652,China BlueChemical Ltd,SEHK:3983,Consumer Discretionary,China,95,-8%,24
21771,China Communications Construction Company Limited,SEHK:1800,Consumer Discretionary,China,81,6%,14
21766,China Communications Services Corporation Limited,SEHK:552,Consumer Discretionary,China,36,7%,23
17147,China Complant Group Inc.,Private:China Cooup Inc.,Consumer Discretionary,China,56,2%,24
17354,China Construction Bank Corporation,SEHK:939,Consumer Discretionary,China,23,-2%,12
21774,China CSSC Holdings Limited,SHSE:600150,Consumer Discretionary,China,38,3%,24
17530,"China Digital TV Holding Co., Ltd.",NYSE:STV,Consumer Discretionary,China,70,4%,24
8892,China Eastern Airlines Corp. Ltd.,SEHK:670,Consumer Discretionary,China,51,4%,12
8961,"China Electric Technology Equipment Co., Ltd.",Private:Chinaustry,Consumer Discretionary,China,73,0%,8
8978,China Electronics Corporation,Private:China Elerporation,Consumer Discretionary,China,98,8%,20
9061,China Electronics System Engineering Company,Private:China Eleg Company,Consumer Discretionary,China,61,5%,25
16064,China Evergrande Group,SEHK:3333,Consumer Discretionary,China,48,2%,17
9354,"China Film Jingdian Cinema Investment Company, Ltd.",Private:China Ltd.,Consumer Discretionary,China,40,8%,9
9378,China General Nuclear Power Corporation,Private:China Genrporation,Consumer Discretionary,China,20,-8%,7
9395,"China Gold Group Investment Co., Ltd.","Private:China Goo., Ltd.",Consumer Discretionary,China,54,-4%,17
9444,China Government,Private:Chient,Consumer Discretionary,China,75,-1%,10
15689,China Great STAR International Limited,KOSDAQ:A900040,Consumer Discretionary,China,44,2%,17
9457,"China Great Wall Computer Shenzhen Co., Ltd.",SZSE:000066,Consumer Discretionary,China,17,0%,15
9467,China Guodian Corporation,Private:China Guporation,Consumer Discretionary,China,90,-4%,5
16081,China Huadian Corporation,Private:China Huporation,Consumer Discretionary,China,7,-8%,16
9503,China Huaneng Group,Private:China Huaeng Group,Consumer Discretionary,China,39,8%,19
9523,"China Huarong Asset Management Co., Ltd.",SEHK:2799,Consumer Discretionary,China,50,1%,10
15474,China Huishan Dairy Holdings Company Limited,SEHK:6863,Consumer Discretionary,China,79,-8%,12
15334,"China Information Technology, Inc.",NasdaqGS:CNIT,Consumer Discretionary,China,11,5%,6
9594,China International Marine Containers Group Co. Ltd.,SZSE:000039,Consumer Discretionary,China,6,-1%,6
9783,"China Jo-Jo Drugstores, Inc.",NasdaqCM:CJJD,Consumer Discretionary,China,41,7%,23
9788,China Machine Tool Sales & Technology Service Co,Private:China Macervice Co,Consumer Discretionary,China,17,-1%,10
16090,China Medical System Holdings Ltd.,SEHK:867,Consumer Discretionary,China,53,-3%,21
9808,China Ming Yang Wind Power Group Limited (taken private),Private:China Miprivate),Consumer Discretionary,China,40,7%,24
9830,China Mobile Communications Corporation,Private:China Moporation,Consumer Discretionary,China,36,8%,8
9868,"China Modern Agricultural Information, Inc.",OTCPK:CMCI,Consumer Discretionary,China,74,-1%,13
9903,China Modern Dairy Holdings Ltd.,SEHK:1117,Consumer Discretionary,China,37,8%,22
9906,China National Accord Medicines Corporation Ltd.,SZSE:000028,Consumer Discretionary,China,64,1%,25
9933,"China National Chemical Engineering Co.,Ltd.",SHSE:601117,Consumer Discretionary,China,73,1%,15
9939,China National Chemical Fiber Corp.,Private:China Natber Corp.,Consumer Discretionary,China,86,7%,17
10042,China National Gold Group Corporation,Private:Chinaationgold,Consumer Discretionary,China,26,-6%,19
10063,China National Petroleum Corporation,Private:Chinaationpetro,Consumer Discretionary,China,93,-2%,16
10065,China National Pharmaceutical Group Corporation,Private:China Naporation,Consumer Discretionary,China,53,-1%,17
10099,China National Software & Service Company Limited,SHSE:600536,Consumer Discretionary,China,82,5%,14
10106,China New Era International Engineering Corporation,Private:China Newrporation,Consumer Discretionary,China,10,-4%,8
10110,China No.1 Automobile Group Harbin Transmission Case Factory,Private:China No.e Factory,Consumer Discretionary,China,67,-8%,12
15780,China North Industries Group Corporation,Private:China Noporation,Consumer Discretionary,China,19,-6%,5
8356,"China Northern Rare Earth (Group) High-Tech Co.,Ltd.",SHSE:600111,Consumer Staples,China,85,-4%,14
8884,China Ocean Shipping (Group) Company,Private:China Oce) Company,Consumer Staples,China,24,6%,20
9961,China Oilfield Services Ltd.,SEHK:2883,Consumer Staples,China,44,4%,8
4396,China Petrochemical Corporation,Private:China Peporation,Consumer Staples,China,100,8%,11
8971,China Petroleum & Chemical Corp.,NYSE:SNP,Consumer Staples,China,60,-5%,24
21562,China Post Group Corporation,Private:China Poporation,Consumer Staples,China,15,-4%,12
18858,"China Potevio Co., Ltd.","Private:China Poo., Ltd.",Consumer Staples,China,83,5%,25
20500,China Railway Construction Corporation Limited,SHSE:601186,Consumer Staples,China,11,-7%,18
16129,China Railway Corporation,Private:China Raporation,Consumer Staples,China,69,-8%,6
16130,"China Realtime Database Co.,Ltd","Private:China Reae Co.,Ltd",Consumer Staples,China,68,4%,23
21781,China Shipbuilding Industry Company Limited,SHSE:601989,Consumer Staples,China,29,-2%,6
17805,"China Shipbuilding Industry Group Power Co., Ltd.",SHSE:600482,Consumer Staples,China,60,-2%,20
16150,China Shipping Container Lines Company Limited,SEHK:2866,Consumer Staples,China,96,-4%,24
20498,China South Industries Group Corporation,"Private:Baodi.,Ltd",Consumer Staples,China,55,7%,11
17769,China Southern Airlines Co. Ltd.,SHSE:600029,Consumer Staples,China,15,8%,11
21890,"China Southern Power Grid Co.,Ltd.","Private:China SoCo.,Ltd.",Consumer Staples,China,100,1%,18
13504,China State Construction Engineering Corporation Limited,SHSE:601668,Consumer Staples,China,38,-7%,18
16076,China State Shipbuilding Corporation,Private:China Stporation,Consumer Staples,China,70,-2%,13
16087,China Telecom Corp. Ltd.,NYSE:CHA,Consumer Staples,China,15,1%,17
9535,"China Tobacco Guangxi Industrial Co., Ltd.","Private:China TobCo., Ltd.",Consumer Staples,China,64,6%,6
9853,China Tobacco International Inc.,Private:China Inc.,Consumer Staples,China,42,-2%,8
16034,China Tower Corporation Limited,Private:China Town Limited,Consumer Staples,China,85,-7%,21
16345,China U-Ton Holdings Limited,SEHK:6168,Educational Institution,China,92,7%,14
16341,China Zenix Auto International Limited,NYSE:ZX,Educational Institution,China,10,3%,18
9133,"China Zhenhua (Group) Science & Technology Co., Ltd",SZSE:000733,Energy,China,74,1%,20
9476,Chinasoft International Ltd.,SEHK:354,Energy,China,60,-3%,25
4568,Chinese Academy of Sciences,Private:Chinese Sciences,Energy,China,88,0%,22
8868,"Chint Group Co., Ltd.","Private:Chint GroCo., Ltd.",Energy,China,99,1%,17
15906,Chongqing Ante Import & Export Trading Co. Ltd.,Private:Chongqing Co. Ltd.,Energy,China,41,5%,25
9392,Chongqing BiFeng Technoloy Limited,Private:Chongqind,Energy,China,91,8%,9
9003,Chongqing Changan Automobile Co. Ltd.,SZSE:200625,Energy,China,35,-3%,19
7568,"Chongqing Chuanyi Automation Co., Ltd.",SHSE:603100,Energy,China,62,1%,16
17510,"Chongqing Jialing Huaguang Photoelectric Technology Co.,Ltd","Private:Chongqingy Co.,Ltd",Energy,China,32,5%,8
16700,Chongqing Jianshe Motorcycle Co Ltd,SZSE:200054,Energy,China,48,3%,11
21786,Chongqing KangPuDa Technoloy Limited,Private:Chongmited,Energy,China,50,-7%,19
17526,"Chongqing Tongsheng Jianshe Industrial Co., Ltd","Private:Chongqing Co., Ltd",Energy,China,74,4%,5
18782,"Chongqing Wanzhou Port (Group) Co., Ltd.","Private:ChongqingCo., Ltd.",Energy,China,72,-6%,15
9137,"CHTC Helon Co., Ltd.",SZSE:000677,Energy,China,83,7%,17
9382,CIMC Enric Holdings Limited,SEHK:3899,Energy,China,93,-3%,8
9546,CITIC Group Corporation,Private:CITIC Grporation,Energy,China,69,-2%,14
9847,CITIC Group Corporation,Private:CITIC Grporation,Energy,China,69,1%,10
9860,"CITIC Offshore Helicopter Co.,Ltd.",SZSE:000099,Energy,China,65,-2%,6
10164,"Ciwen Media Co., Ltd.",SZSE:002343,Energy,China,92,0%,24
17449,"CNHTC Jinan Truck Co., Ltd.",SZSE:000951,Financials,China,22,-6%,8
21793,"COFCO Biochemical (Anhui) Co., Ltd.",SZSE:000930,Financials,China,37,7%,23
13490,COFCO Corporation,Private:COFCO Corrporation,Financials,China,9,6%,19
8922,"Cofco Feed Co.,Ltd","Private:Cofco Feed Co.,Ltd",Financials,China,1,3%,20
13445,Coolpad Group Limited,SEHK:2369,Financials,China,87,8%,11
9019,"COSCO SHIPPING Holdings Co., Ltd.",SEHK:1919,Financials,China,48,0%,9
9044,"Cowealth Medical Holding Co., Ltd.",GTSM:4745,Financials,China,14,-2%,20
9153,Cowell e Holdings Inc.,SEHK:1415,Financials,China,3,6%,7
16406,"CPT Technology (Group) Co., Ltd.",SZSE:000536,Government Institution,China,2,4%,9
16416,CRRC Corporation Limited,SHSE:601766,Government Institution,China,6,3%,20
16431,CSSC Offshore & Marine Engineering (Group) Company Limited,SEHK:317,Government Institution,China,64,-6%,16
16435,"CSSC Steel Structure Engineering Co., Ltd.",SHSE:600072,Government Institution,China,36,-8%,11
15921,Dajin Heavy Industry Corporation,SZSE:002487,Healthcare,China,33,-3%,21
9129,Dalian Mobile,Private:Dalian Mile,Healthcare,China,82,6%,8
9408,"Dandong Wuxing Chemical Fiber Co., Ltd.","Private:Dandong o., Ltd.",Healthcare,China,65,8%,11
2248,Daqo New Energy Corp.,NYSE:DQ,Healthcare,China,1,2%,15
17228,"Datang International Power Generation Co., Ltd.",SEHK:991,Healthcare,China,47,-7%,10
17457,"Datang Lianchang Information System Technology Co.,Ltd","Private:Datang Liy Co.,Ltd",Healthcare,China,7,-1%,19
21795,Datang Mobile Communications Equipment Company Limited,Private:Datang Moy Limited,Healthcare,China,35,7%,13
8877,"Datang Telecom International Technology Co., Ltd",Private:DatLtd,Healthcare,China,18,-1%,24
8929,"DaTong Coal Industry Co.,Ltd.",SHSE:601001,Healthcare,China,16,-1%,13
15190,"Datong Coal Mine Group Co., Ltd.","Private:Datong CoCo., Ltd.",Healthcare,China,41,-1%,13
9140,Dazhou ZhiXiang Technology Limited,Private:Dazhou Zd,Healthcare,China,83,8%,5
9404,Deerway (China) Co Ltd,Private:Deerway (a) Co Ltd,Healthcare,China,11,2%,22
9530,Deutz (Dalian) Engine Co.,Private:Deutz (Dangine Co.,Healthcare,China,8,-6%,21
13288,"DigiWin Software Co., Ltd.",SZSE:300378,Healthcare,China,30,2%,21
15993,"Dongfeng Automobile Co., Ltd.",SHSE:600006,Healthcare,China,97,6%,24
9915,Dongfeng Motor Group Company Limited,SEHK:489,Healthcare,China,96,5%,5
10017,"Dongfeng Peugeot Citroen Automobile Company, Ltd.","Private:Dongfengny, Ltd.",Healthcare,China,9,1%,18
15717,Dongguan Huabel Electronic Technology Co. Ltd.,Private:Dongg Ltd.,Healthcare,China,44,-2%,25
10202,Dongguan Metals and Minerals Import and Export Company,Private:Donggmpany,Industrials,China,93,4%,10
9558,Dr. Sennewald Medizintechnik GmbH,Private:Dr.mbH,Industrials,China,1,-5%,14
16202,"DULEE Group Co.,Ltd","Private:DULEE.,Ltd",Industrials,China,88,0%,22
10235,"E&H Co.,Ltd","Private:E&H Co.,LH Co.,Ltd",Industrials,China,23,-3%,12
10035,East Co of State Power Co,Private:East Co o Power Co,Industrials,China,22,3%,5
