id,name,industry,country,sent,price,itemCount
9143,amtd.,Consumer Discretionary,Japan,89,4%,0
2332,ixplc,Consumer Discretionary,United Kingdom,89,-7%,1
495,ap.A.,Information Technology,France,79,-8%,6
168,PF.A.,Energy,Argentina,25,7%,1
7627,auany,Telecommunication Services,Saudi Arabia,2,-5%,0
4418,exnc.,Industrials,United States,20,-7%,3
227,mb.A.,Consumer Staples,Brazil,30,3%,7
5311,aetd.,Industrials,South Korea,99,0%,7
3489,grnc.,Materials,Canada,4,-5%,0
9434,ittd.,Industrials,Japan,76,-6%,6
1073,T Tbk,Consumer Discretionary,Indonesia,99,-2%,7
8115,aitd.,Real Estate,Japan,94,6%,6
4484,asnc.,Industrials,United States,43,3%,5
3483,heion,Utilities,United States,26,4%,1
3961,ngPlc,Industrials,Ireland,30,2%,7
7324,kitry,Industrials,China,76,-2%,2
535,eo.A.,Utilities,France,42,1%,0
5255,o-ted,Consumer Staples,United Kingdom,80,2%,6
9425,amtd.,Industrials,Japan,89,-2%,6
467,ol SA,Materials,Belgium,47,1%,2
8095,aiion,Industrials,Japan,34,-3%,3
3344,exted,Information Technology,United States,49,-3%,1
2208,yutd.,Industrials,South Korea,38,-5%,6
9416,esany,Industrials,Japan,37,-3%,4
211,EM.V.,Materials,Mexico,33,-6%,4
9318,antd.,Industrials,Japan,80,0%,8
9257,optd.,Industrials,Japan,70,3%,3
8539,aoion,Consumer Staples,Japan,41,-4%,0
210,ru.V.,Consumer Staples,Mexico,51,6%,7
245,omcao,Consumer Staples,Brazil,12,-3%,0
4141,ewnc.,Consumer Discretionary,United States,24,3%,8
1919,ontd.,Financials,South Korea,37,7%,3
7669,unted,Real Estate,Hong Kong,88,8%,1
182,eo.a.,Industrials,Italy,99,-3%,2
4061,arnc.,Financials,United States,21,0%,8
7739,hited,Telecommunication Services,China,74,6%,4
388,ov AG,Materials,Germany,55,4%,3
3636,BSion,Consumer Discretionary,United States,87,5%,1
8235,unted,Consumer Staples,Japan,50,1%,3
6003,iatd.,Materials,China,9,-4%,0
9258,aitd.,Industrials,Japan,80,-5%,0
4005,oeion,Financials,United States,10,-1%,1
8441,jiion,Materials,Japan,49,-5%,4
2373,ecplc,Consumer Staples,United Kingdom,22,-6%,7
3989,innc.,Energy,United States,75,-7%,4
6191,annc.,Consumer Staples,United States,40,-5%,8
6192,annc.,Consumer Staples,United States,12,2%,5
3980,elany,Consumer Staples,United States,15,-4%,7
7924,.Alla,Consumer Discretionary,Chile,56,3%,4
9081,yorp.,Information Technology,Japan,45,1%,4
2264,-Mnc.,Consumer Staples,South Korea,59,5%,1
9577,niion,Consumer Staples,Taiwan,86,-3%,2
3247,osnc.,Consumer Discretionary,United States,14,-3%,4
252,el.A.,Telecommunication Services,Brazil,46,6%,2
7797,P ted,Consumer Staples,Thailand,80,4%,8
5374,iglth,Healthcare,United States,45,-6%,0
7952,yn AG,Materials,Switzerland,73,-8%,2
2231,J ion,Consumer Staples,South Korea,71,-7%,5
3361,ianc.,Consumer Discretionary,United States,17,-1%,2
3740,.Rnc.,Consumer Discretionary,United States,31,-8%,3
8310,oyion,Consumer Discretionary,Japan,32,7%,2
4006, Bnc.,Consumer Discretionary,United States,92,-1%,6
3970,. nc.,Consumer Discretionary,United States,86,3%,2
4232,eync.,Consumer Staples,United States,99,-2%,8
7692,eiLtd,Industrials,China,43,-3%,3
3584,ecany,Healthcare,United States,33,-4%,2
4130,RGnc.,Utilities,United States,86,3%,5
5248,oö.A.,Financials,Netherlands,5,4%,4
9394,omnc.,Financials,Japan,8,-8%,2
5164,hiion,Materials,China,35,2%,4
5821,uated,Consumer Discretionary,China,98,-3%,4
1134,astd.,Energy,South Africa,85,2%,2
2131,ootd.,Industrials,South Korea,54,0%,3
8924,TEion,Industrials,Japan,67,1%,7
8747,itrp.,Materials,Japan,83,7%,5
8545,stnc.,Healthcare,Japan,83,7%,2
4337,UPnc.,Consumer Staples,United States,53,-7%,4
2786,ednc.,Consumer Discretionary,United States,32,3%,7
4548,tl AB,Industrials,Sweden,66,-4%,3
1811,K td.,Industrials,South Korea,0,2%,0
3780,onnc.,Utilities,United States,60,-2%,8
2725,utnc.,Information Technology,United States,25,-8%,7
7814,heted,Materials,Thailand,64,7%,3
4449,.Fion,Consumer Discretionary,United States,4,-4%,0
7855,inted,Telecommunication Services,Singapore,77,-2%,0
7706,atted,Industrials,Hong Kong,83,3%,2
9440,aptd.,Industrials,Japan,7,-6%,1
536,iv SA,Consumer Discretionary,France,31,-7%,8
144,anted,Industrials,Australia,24,-7%,5
7948,wi AG,Telecommunication Services,Switzerland,39,1%,1
8692,satd.,Industrials,Japan,25,3%,2
476,re.A.,Financials,France,56,0%,2
3788,dinal,Utilities,United States,80,-4%,0
4291,heany,Materials,United States,5,-1%,2
2742,ppnc.,Information Technology,United States,25,6%,7
9336,ohtd.,Healthcare,Japan,13,-7%,5
7303,oync.,Consumer Discretionary,United States,2,8%,4
3513,menc.,Financials,United States,86,-4%,0
3719,omnc.,Utilities,United States,10,0%,6
2195,S rp.,Energy,South Korea,55,0%,5
2342,KNplc,Consumer Discretionary,United Kingdom,26,-8%,6
7712,intd.,Materials,China,91,-2%,8
10110,re AG,Industrials,Germany,51,0%,4
3522,onplc,Financials,United Kingdom,19,-8%,1
2994,ennc.,Healthcare,United States,54,1%,1
471,mi.A.,Materials,Belgium,88,-2%,2
8306,setd.,Consumer Discretionary,Japan,93,-5%,3
2004,otion,Materials,South Korea,89,-2%,6
2857,ornc.,Consumer Discretionary,United States,57,-5%,3
8201,eitd.,Consumer Staples,Japan,10,6%,1
4109,GL LP,Energy,United States,45,7%,2
3832,renc.,Materials,United States,95,-4%,3
4545,arASA,Materials,Norway,91,-7%,1
8221,akInc,Consumer Discretionary,Japan,97,6%,8
2796,ionc.,Healthcare,United States,75,-2%,5
2164,hited,Financials,South Korea,21,-3%,5
4340,tanc.,Industrials,United States,75,0%,7
3281,hiplc,Healthcare,Ireland,55,-2%,3
2387,taPLC,Financials,United Kingdom,19,-4%,7
3789,henc.,Consumer Staples,United States,32,3%,0
8481,hitd.,Materials,Japan,7,1%,3
755,ür.S.,Energy,Turkey,6,8%,4
4348,trion,Healthcare,United States,99,-2%,5
9935,anrce,Financials,Canada,90,-4%,8
384,esA/S,Industrials,Denmark,67,-3%,4
2828,elion,Healthcare,United States,28,0%,0
4193,arion,Industrials,United States,31,6%,7
2209,annc.,Financials,South Korea,75,6%,4
9898,irada,Industrials,Canada,28,2%,5
8326,idtd.,Consumer Discretionary,Japan,51,2%,6
4402,hoion,Financials,United States,51,-2%,3
3598,lanc.,Financials,United States,70,8%,1
4512,cenc.,Utilities,United States,11,-3%,3
8587,tstd.,Healthcare,Japan,75,-7%,1
9488,henc.,Utilities,Japan,70,6%,6
3143,yl.V.,Healthcare,United Kingdom,74,7%,0
2873,SXion,Industrials,United States,87,-5%,4
8027,hotd.,Consumer Discretionary,China,94,-3%,2
4517,"Yum! Brands, Inc.",Consumer Discretionary,United States,40,-5%,5
4212,"PPG Industries, Inc.",Materials,United States,1,-7%,4
3310,Seagate Technology plc,Information Technology,Ireland,65,-8%,7
8497,"Mitsui Chemicals, Inc.",Materials,Japan,92,-3%,5
9498,"Osaka Gas Co., Ltd.",Utilities,Japan,52,-3%,6
738,Stora Enso Oyj,Materials,Finland,81,6%,1
4412,Tennessee Valley Authority,Utilities,United States,6,-2%,3
4030,Leucadia National Corporation,Financials,United States,47,0%,6
739,UPM-Kymmene Oyj,Materials,Finland,1,3%,7
3819,Entergy Corporation,Utilities,United States,6,3%,1
3220,"PayPal Holdings, Inc.",Information Technology,United States,87,2%,1
7841,Singapore Airlines Limited,Industrials,Singapore,59,-7%,3
9003,TDK Corporation,Information Technology,Japan,49,-7%,6
4456,"Voya Financial, Inc.",Financials,United States,52,2%,4
9981,Hudson's Bay Company,Consumer Discretionary,Canada,75,-8%,5
4039,Mastercard Incorporated,Information Technology,United States,23,-2%,4
521,Publicis Groupe SA,Consumer Discretionary,France,22,-4%,1
3568,"AutoZone, Inc.",Consumer Discretionary,United States,28,6%,7
3190,The Priceline Group Inc.,Consumer Discretionary,United States,82,-1%,8
7940,DKSH Holding Ltd.,Industrials,Switzerland,86,0%,6
7960,"China Great Wall Computer Shenzhen Co., Ltd.",Information Technology,China,36,7%,7
1163,Tenaga Nasional Berhad,Utilities,Malaysia,67,-5%,0
9688,Synnex Technology International Corporation,Information Technology,Taiwan,13,-6%,0
3971,Jacobs Engineering Group Inc.,Industrials,United States,87,-6%,5
2391,Thomas Cook Group plc,Consumer Discretionary,United Kingdom,69,-2%,3
4501,WestRock Company,Materials,United States,68,8%,7
8952,Nidec Corporation,Industrials,Japan,2,3%,3
3766,DTE Energy Company,Utilities,United States,53,5%,1
7619,"Top Frontier Investment Holdings, Inc.",Industrials,Philippines,97,6%,0
2795,"Baidu, Inc.",Information Technology,China,59,-5%,8
3906,HollyFrontier Corporation,Energy,United States,55,-1%,8
4222,"Praxair, Inc.",Materials,United States,36,-6%,2
4019,"L-3 Communications Holdings, Inc.",Industrials,United States,91,8%,5
525,Safran SA,Industrials,France,61,2%,2
9085,"Murata Manufacturing Co., Ltd.",Information Technology,Japan,87,7%,0
10023,Rogers Communications Inc.,Telecommunication Services,Canada,15,2%,3
1791,LG International Corp.,Industrials,South Korea,57,-8%,7
1127,MTN Group Limited,Telecommunication Services,South Africa,31,5%,2
9411,Tokyu Corporation,Industrials,Japan,15,1%,4
1896,Hyosung Corp.,Materials,South Korea,89,6%,8
2351,Inchcape plc,Consumer Discretionary,United Kingdom,34,1%,3
3772,Devon Energy Corporation,Energy,United States,71,5%,3
461,Etn Fr Colruyt NV,Consumer Staples,Belgium,85,4%,1
9400,"Mitsubishi Estate Co., Ltd.",Real Estate,Japan,22,-4%,2
3550,AU Optronics Corp.,Information Technology,Taiwan,21,5%,3
1763,Doosan Corporation,Industrials,South Korea,78,-3%,1
7896,"Sichuan Changhong Electric Co., Ltd.",Consumer Discretionary,China,21,6%,5
4509,United States Steel Corporation,Materials,United States,78,-5%,7
1862,Korean Air Lines Co. Ltd.,Industrials,South Korea,41,-2%,4
3230,QVC Group,Consumer Discretionary,United States,40,3%,0
229,BRF S.A.,Consumer Staples,Brazil,36,7%,8
4330,State Street Corporation,Financials,United States,5,0%,0
4318,Sempra Energy,Utilities,United States,100,-2%,0
3574,Baxter International Inc.,Healthcare,United States,96,6%,2
3893,"W.W. Grainger, Inc.",Industrials,United States,67,-4%,5
8262,"Ajinomoto Co., Inc.",Consumer Staples,Japan,28,-6%,4
3637,Coca-Cola European Partners Plc,Consumer Staples,United Kingdom,97,3%,4
4168,Occidental Chemical Corporation,Energy,United States,22,-3%,5
3506,"Autoliv, Inc.",Consumer Discretionary,Sweden,33,1%,0
5839,Hydro-Quebec Utility Company,Utilities,Canada,25,8%,3
376,DSV A/S,Industrials,Denmark,40,0%,5
184,Luxottica Group SpA,Consumer Discretionary,Italy,53,-6%,1
2398,Wolseley plc,Industrials,Switzerland,52,4%,1
4262,R.R. Donnelley & Sons Company,Industrials,United States,4,0%,2
8125,Sumitomo Forestry Co. Ltd.,Consumer Discretionary,Japan,98,0%,8
6689,Precision Castparts Corp.,Industrials,United States,96,4%,2
731,Huadian Power International Corporation Limited,Utilities,China,39,6%,7
9594,Formosa Chemicals & Fibre Corporation,Materials,Taiwan,15,8%,1
2126,LG Uplus Corp.,Telecommunication Services,South Korea,57,-4%,1
4583,Telstra Corporation Limited,Telecommunication Services,Australia,53,6%,8
7813,PTT Global Chemical Public Company Limited,Materials,Thailand,43,-7%,0
4133,Norfolk Southern Corporation,Industrials,United States,8,4%,0
4564,Telia Company AB,Telecommunication Services,Sweden,23,4%,7
8505,"Sekisui Chemical Co., Ltd.",Consumer Discretionary,Japan,19,6%,5
9983,Husky Energy Inc.,Energy,Canada,89,-3%,5
7780,PVted,Information Technology,Hong Kong,21,-7%,2
1132,hotd.,Consumer Staples,South Africa,46,3%,3
4426,ninc.,Healthcare,United States,65,6%,1
9290,anrp.,Industrials,Japan,56,-1%,0
4160,wenc.,Healthcare,United States,92,-6%,1
10041,ELion,Telecommunication Services,Canada,64,4%,0
2153,aetd.,Industrials,South Korea,48,0%,8
4459,alnc.,Healthcare,Canada,55,1%,6
3938,union,Materials,United States,41,-2%,8
9940,antd.,Consumer Discretionary,Canada,96,-2%,8
8192,amtd.,Consumer Staples,Japan,88,8%,4
4093,urnc.,Consumer Discretionary,United States,13,5%,3
7680,OStd.,Industrials,China,31,0%,3
1932,S ion,Industrials,South Korea,76,7%,6
3466,dvnc.,Consumer Discretionary,United States,56,5%,5
4559,an AB,Industrials,Sweden,29,-7%,1
10049,raion,Energy,Canada,68,-3%,3
3929,orion,Consumer Staples,United States,0,7%,7
3170,XP NV,Information Technology,Netherlands,99,-6%,3
9435,awtd.,Industrials,Japan,46,-6%,1
4017,abngs,Healthcare,United States,56,-1%,0
8984,eirp.,Information Technology,Japan,67,-2%,0
3876,orted,Information Technology,United States,44,1%,1
9131,alion,Consumer Discretionary,Japan,72,-4%,1
4265,epnc.,Industrials,United States,28,-1%,6
3675,NAion,Financials,United States,36,2%,5
478,ir SA,Materials,France,47,-1%,4
7902,anLtd,Consumer Discretionary,China,40,8%,0
3463,lcion,Materials,United States,49,3%,6
373,arA/S,Consumer Staples,Denmark,93,6%,5
9967,aited,Financials,Canada,38,-4%,8
7374,NYtd.,Consumer Staples,Japan,33,6%,2
3842,idnc.,Information Technology,United States,96,-1%,2
9942,ennc.,Energy,Canada,1,4%,8
9937,anany,Industrials,Canada,89,-3%,7
4346,un.P.,Energy,United States,23,7%,2
9646,hirp.,Materials,Taiwan,47,-8%,0
4238,ELPLC,Industrials,United Kingdom,24,3%,4
3173,ffnc.,Consumer Discretionary,United States,54,-4%,4
140,rited,Energy,Australia,36,8%,7
1989,amtd.,Industrials,South Korea,68,-4%,3
3615,ornc.,Consumer Discretionary,United States,97,-6%,5
3599,alion,Materials,United States,62,7%,2
3703,STnc.,Consumer Discretionary,United States,68,-3%,1
4183,ubted,Utilities,United States,0,-7%,1
4056,GMnal,Consumer Discretionary,United States,11,7%,7
3526,irnc.,Materials,United States,43,2%,6
9401,umtd.,Real Estate,Japan,34,6%,5
8442,iptd.,Materials,Japan,79,3%,0
2378,SAplc,Financials,United Kingdom,94,-3%,2
3791,asany,Materials,United States,25,-7%,5
4015,AT.A.,Industrials,Chile,52,-2%,7
2906,Banc.,Information Technology,United States,69,1%,5
8647,onnc.,Information Technology,Japan,72,0%,1
9805,nnion,Information Technology,Taiwan,84,-2%,8
4057,ohnc.,Consumer Discretionary,United States,32,-1%,0
437,or.C.,Telecommunication Services,Qatar,3,-6%,3
4156,NEnc.,Energy,United States,2,-1%,1
4157,NE.P.,Energy,United States,75,4%,2
3353,ninc.,Consumer Staples,United States,33,2%,0
3363,imtd.,Telecommunication Services,Netherlands,2,-7%,3
2950,roion,Telecommunication Services,United States,49,-7%,2
5975,arrp.,Consumer Discretionary,United States,25,8%,6
8581,aited,Healthcare,Japan,91,-1%,0
9550,attd.,Consumer Staples,Japan,45,-6%,6
3153,etnc.,Consumer Discretionary,United States,47,0%,3
9385,okion,Financials,Japan,5,7%,7
7974,OEted,Information Technology,China,85,4%,1
3935,ernc.,Industrials,United States,34,-7%,8
3625,onnc.,Consumer Staples,United States,48,-6%,6
2928,xpnc.,Consumer Discretionary,United States,41,1%,5
1105,T Tbk,Telecommunication Services,Indonesia,5,-3%,0
7894,D Ltd,Utilities,China,49,1%,0
104,GLted,Utilities,Australia,94,0%,7
8922,SKtd.,Industrials,Japan,75,6%,3
2815,vinc.,Industrials,United States,49,-5%,6
411,ap AG,Industrials,Germany,74,-7%,3
4264,elCo.,Materials,United States,20,1%,6
9726,ednc.,Information Technology,Taiwan,76,6%,8
3878,amrp.,Consumer Discretionary,United States,12,-5%,1
5161,hitd.,Information Technology,China,59,-8%,3
4364,ennc.,Consumer Discretionary,United States,91,0%,0
9585,anion,Materials,Taiwan,83,-3%,8
3182,'Rnc.,Consumer Discretionary,United States,41,6%,3
9524,ECTD.,Industrials,Japan,53,7%,0
3545,dvnc.,Information Technology,Taiwan,74,8%,1
9671,dvnc.,Information Technology,Taiwan,30,5%,0
1764,aetd.,Industrials,South Korea,15,-2%,1
9889,ouion,Consumer Discretionary,Taiwan,58,-1%,3
3471,arion,Materials,Canada,11,6%,0
7769,hited,Utilities,Hong Kong,27,-4%,2
10119,an AG,Materials,Germany,36,2%,6
4580,KF AB,Industrials,Sweden,62,5%,5
7981,hatd.,Materials,China,65,-4%,8
4235,oytd.,Consumer Discretionary,United States,82,2%,4
7738,ueted,Consumer Discretionary,Hong Kong,88,-2%,0
10102,oljna,Energy,Poland,68,-3%,7
418,el AG,Telecommunication Services,Germany,17,8%,6
6474,etted,Industrials,United Kingdom,79,4%,4
3525,naion,Energy,United States,1,0%,1
8734,ittd.,Materials,Japan,59,2%,5
187,ry.A.,Industrials,Italy,81,1%,5
5058,roion,Information Technology,United States,44,5%,5
3696,alnc.,Information Technology,United States,97,-3%,7
7734,OMted,Consumer Discretionary,Hong Kong,54,0%,1
3610,osion,Healthcare,United States,75,-2%,7
7710,inrp.,Consumer Staples,China,35,0%,2
1930,S rp.,Industrials,South Korea,70,6%,4
9360,2Oion,Consumer Discretionary,Japan,88,0%,5
4036,ivnc.,Consumer Discretionary,United States,17,-1%,3
480,rk.A.,Materials,France,27,-7%,0
9359,aktd.,Consumer Discretionary,Japan,47,2%,7
4458,erion,Industrials,United States,83,-8%,5
1123,mpted,Consumer Discretionary,South Africa,81,-2%,4
3875,lo LP,Energy,United States,96,4%,0
125,orted,Materials,Australia,79,0%,6
4221,VHrp.,Consumer Discretionary,United States,97,3%,2
3169,ewion,Consumer Discretionary,United States,35,3%,3
216,ru.V.,Materials,Mexico,38,-7%,1
4032,evnc.,Telecommunication Services,United States,74,-4%,6
4325,unnc.,Financials,United States,80,-2%,6
284,iptd.,Information Technology,India,22,-4%,5
9974,GInc.,Information Technology,Canada,72,2%,1
8069,arion,Consumer Staples,Japan,16,6%,0
2311,meplc,Energy,United Kingdom,22,0%,4
4433,ninc.,Industrials,United States,37,0%,6
1983,anrp.,Materials,South Korea,67,7%,7
4097,avion,Industrials,United States,35,1%,5
7674,eetd.,Consumer Discretionary,Hong Kong,7,7%,4
9936,anted,Energy,Canada,20,-1%,4
7941,uf AG,Consumer Discretionary,Switzerland,17,-4%,4
7732,niPlc,Materials,Russia,53,0%,6
484,ls SA,Industrials,France,99,-1%,1
7856,uhtd.,Materials,China,72,2%,3
7714,ngted,Materials,China,99,4%,2
3210,ilion,Consumer Staples,United States,7,-6%,8
3688,amany,Consumer Staples,United States,54,1%,1
3745,icnc.,Consumer Discretionary,United States,62,5%,6
224,rg CV,Consumer Staples,Mexico,40,1%,1
2368,etted,Energy,United Kingdom,86,-4%,4
7872,nhtd.,Consumer Discretionary,China,1,-8%,7
1130,tated,Financials,South Africa,70,-8%,5
8648,hited,Consumer Staples,Japan,94,5%,8
243,i .A.,Telecommunication Services,Brazil,37,6%,0
3959,henc.,Consumer Discretionary,United States,87,-3%,1
3833,irion,Information Technology,United States,61,0%,5
733,hitd.,Consumer Staples,Hong Kong,42,1%,3
3651,heion,Energy,United States,96,5%,1
2400,ubnes,Industrials,Russia,21,2%,0
2366,AOTEK,Energy,Russia,16,3%,7
3390,ilany,Financials,United Kingdom,84,-4%,0
3307,tenc.,Materials,United States,66,4%,7
3845,oonc.,Consumer Discretionary,United States,5,1%,0
8618,ahion,Information Technology,Japan,75,-4%,6
4490,esnc.,Energy,United States,96,0%,5
3303,paany,Consumer Staples,United States,16,2%,1
8528,ennc.,Consumer Discretionary,Japan,92,-3%,0
8755,urtd.,Industrials,Japan,99,4%,6
3734,eaany,Consumer Staples,United States,64,3%,6
4518,imnc.,Healthcare,United States,61,1%,2
8937,ujtd.,Industrials,Japan,86,8%,8
4498,. ion,Financials,United States,1,-4%,6
3811,vergy,Utilities,United States,77,8%,4
3559,ninc.,Information Technology,United States,69,-8%,5
8082,npion,Energy,Japan,77,5%,2
9146,oitd.,Consumer Discretionary,Japan,87,-6%,3
8989,apnc.,Information Technology,Japan,87,8%,4
3801,OGnc.,Energy,United States,70,-2%,2
451,on.V.,Telecommunication Services,Netherlands,35,8%,1
3679,ennc.,Utilities,United States,67,-5%,8
3699,omion,Information Technology,United States,37,6%,0
4213,PLion,Utilities,United States,59,8%,4
3739,ueted,Healthcare,United States,30,0%,5
444,SM NV,Information Technology,Netherlands,68,8%,0
3497,ssnc.,Financials,United States,29,-1%,7
4485,henc.,Energy,United States,44,-7%,1
4496,il.P.,Energy,United States,46,-6%,5
7410,irany,Utilities,United States,64,6%,0
118,luted,Materials,Australia,41,-3%,5
4769,NT.V.,Industrials,Netherlands,4,-1%,3
4278,heion,Financials,United States,62,-8%,0
7701,hitd.,Financials,China,33,4%,8
3933,heany,Consumer Staples,United States,12,3%,5
2986,D nc.,Industrials,United States,58,4%,3
9690,ceted,Information Technology,Taiwan,99,8%,4
4294,heany,Consumer Staples,United States,44,4%,7
3485,GCion,Industrials,United States,84,0%,3
8698,airp.,Materials,Japan,86,-3%,4
7957,hitd.,Industrials,China,12,-5%,5
758,yaplc,Industrials,Ireland,27,0%,2
4041,asion,Industrials,United States,59,-6%,5
9191,ontd.,Consumer Discretionary,Japan,61,8%,0
4469,ESnc.,Industrials,United States,87,7%,7
8965,MRion,Information Technology,Japan,31,6%,4
10116,nf AG,Information Technology,Germany,75,7%,7
8765,oytd.,Materials,Japan,37,-1%,7
4125,atnc.,Energy,United States,45,1%,1
4332,onnc.,Consumer Staples,United States,60,0%,4
8004,hetd.,Information Technology,China,67,0%,7
3735,isces,Financials,United States,85,1%,5
